ProductKey;CultureName;ProductDescription
215;Chinese - Hongkong;適合男女老幼的設計、透氣通風、質地輕巧，且附有可拆式帽簷。
215;Chinese - Trad;無差別設計，通風透氣，質地輕巧，帽簷可拆裝。
215;Croatian;"""Univerzalan, prozračan i lagan uklonjivi vizir."""
215;Czech;"""Univerzální, vzdušný a odlehčený zacvakávací štítek"""
215;Danish;"""Let og godt ventileret universalvisir, der kan klikkes på."""
215;Dutch;"""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
215;Estonian;"""Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."""
215;Farsi;"""آفتابگیر با قابلیت نصب برای همه مدل ها، با تهویه مناسب و سبک وزن."""
215;Finnish;"""Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
215;Galician;"""Talle única, ben ventilado, lixeiro, con viseira incorporada."""
215;Greek;"""Ένα μέγεθος, καλός εξαερισμός, ελαφρύ, προσαρτώμενη προσωπίδα."""
215;Gujrati;"""તમામ જગ્યા માટે અનુકૂળ, હવાની યોગ્ય અવર-જવર, હળવું વજન ધરાવતું સ્નૅપ-ઑન વાઇઝર. """
215;Hindi;"""युनिवर्सल फिट, हवादार, हल्के वज़न की, स्नेप-ऑन वायसर.  """
215;Hungarian;"""Egyetlen univerzális méret, jól szellőzik, pehelykönnyű, rápattintható napellenzővel."""
215;Icelandic;"""Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."""
215;Indonesian;"""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
215;Inuktitut;"""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
215;Irish;"""Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."""
215;Italian;"""Visiera leggera, aerodinamica, misura unica, amovibile."""
215;Kannada;"""ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹದ್ದು, ವಾತಾನುಕೂಲಿ, ಹಗುರ, ಶಿರಸ್ತ್ರಾಣದೊಂದಿಗೆ ಉತ್ತಮವಾಗಿರುತ್ತದೆ."""
215;Kazakh;"""Әмбебап үйлесімді, жақсы желдетілетін, жеңіл, бекітілмелі шлем. """
215;Konkani;"""सर्वव्यापक नदरेन बरें, सामकें ल्हव आनी मदींच तुट्टा तसली."""
215;Korean;가볍고 잘 휘어지는 스냅온 바이져로 어디에나 잘 맞습니다.
215;Latvian;Universāls un viegls piepogājams sejas aizsegs ar labu gaisa plūsmu.
215;Lithuanian;"""Universaliai tinkantis, gerai vėdinamas, prisegamas antveidis."""
215;Luxenbourgish;"""Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."""
215;Macedonian;"""Универзална големина, добра вентилација, мала тежина, визир што се отстранува."""
215;Malaysian;Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
215;Maori;"""He pare pōtae ka taea e te katoa te whakamau, he māmā te taumaha, he ngāwari te whakahono. """
215;Marathi;"""जागतिक फिट, उत्तम-वायूवीजन, वजनाला हलका, स्नॅप-ऑन वायझर."""
215;Nepali;"""सबैलाई सुहाउने, हवादार, हलुकी, बन्‍द नहुने भाइजर."""
215;Norwegian;"""Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."""
215;Nynorsk;"""Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."""
215;Pashto;"""عمومی اندازه،_سپک وزن لرونکی، هواکش لرونکی، او په اسانه توګه دپیک وصلیدل."""
215;Polish;"""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
215;Portuguese (European);"""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
215;Punjabi;"""ਹਰ ਇੱਕ ਵਿਅਕਤੀ ਦੇ ਫਿਟ ਆ ਸਕਦਾ ਹੈ, ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਹਵਾਦਾਰ, ਹਲਕਾ, ਹੁੱਕ ਨਾਲ ਬੰਦ ਹੋਣ ਵਾਲਾ ਵਾਈਜ਼ਰ।"""
215;Quecha;"""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
215;Romanian;"""Vizor cu montaj universal, bine aerisit şi cu greutate redusă."""
215;Rumansh;"""Leva, ariada, grondezza unitara, cun in visur movibel."""
215;Russian;"""Механизм подгонки по размеру, отличная вентиляция, легкий вес, съемный козырек."""
215;Serbian - Cyrillic;"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
215;Serbian - Latin;"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
215;Slovak;"""Chránič prilby, ktorý vyhovuje každému, je priedušný, ľahký a pripevňuje sa zacvaknutím."""
215;Slovenian;"""Lahek, snemljiv in zračen univerzalni vizir."""
215;Spanish;"""Universal, ventilada, ligera y con visor acoplable."""
215;Swahili;"""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
215;Swedish;"""Universal passform, bra luftgenomströmning, lätt, fästbar skärm."""
215;Tamil;"""அனைவருக்கும் பொருந்தக்கூடியது, காற்றோட்டமானது, இலேசானது, எளிதில் அணிந்துகொள்ளும் வைஸர்."""
215;Telugu;"""అందరికీ సరిపోయే, బాగా గాలి సోకే, తేలికయిన రేస్ హెల్మెట్."""
215;Tswana;"""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
215;Ukrainian;"""Вентильований пристібний козирок із легкого матеріалу, розмір регулюється."""
215;Urdu;"""عالمگیر موزوں، اچھی طرح ہوادار، ہلکا، وائزر پر سنیپ۔"""
215;Vietnamese;"""Mũ bảo hiểm vừa cho tất cả, thoáng và có trọng lượng nhẹ."""
215;Welsh;"""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
215;Zulu;"""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
216;Afrikaans;"""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
216;Albanian;"""Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."""
216;Basque;"""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
216;Bosnian (Cyrillic);"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
216;Bosnian (Latin);"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
216;Brazilian;"""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
216;Bulgarian;"""Универсален дизайн, добра вентилация, малко тегло, подвижна козирка."""
216;Catalan;"""Mida universal, ben ventilat, lleuger, visor extraïble."""
216;Chinese - Hongkong;適合男女老幼的設計、透氣通風、質地輕巧，且附有可拆式帽簷。
216;Chinese - Trad;無差別設計，通風透氣，質地輕巧，帽簷可拆裝。
216;Croatian;"""Univerzalan, prozračan i lagan uklonjivi vizir."""
216;Czech;"""Univerzální, vzdušný a odlehčený zacvakávací štítek"""
216;Danish;"""Let og godt ventileret universalvisir, der kan klikkes på."""
216;Dutch;"""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
216;Estonian;"""Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."""
216;Farsi;"""آفتابگیر با قابلیت نصب برای همه مدل ها، با تهویه مناسب و سبک وزن."""
216;Finnish;"""Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
216;Galician;"""Talle única, ben ventilado, lixeiro, con viseira incorporada."""
216;Greek;"""Ένα μέγεθος, καλός εξαερισμός, ελαφρύ, προσαρτώμενη προσωπίδα."""
216;Gujrati;"""તમામ જગ્યા માટે અનુકૂળ, હવાની યોગ્ય અવર-જવર, હળવું વજન ધરાવતું સ્નૅપ-ઑન વાઇઝર. """
216;Hindi;"""युनिवर्सल फिट, हवादार, हल्के वज़न की, स्नेप-ऑन वायसर.  """
216;Hungarian;"""Egyetlen univerzális méret, jól szellőzik, pehelykönnyű, rápattintható napellenzővel."""
216;Icelandic;"""Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."""
216;Indonesian;"""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
216;Inuktitut;"""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
216;Irish;"""Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."""
216;Italian;"""Visiera leggera, aerodinamica, misura unica, amovibile."""
216;Kannada;"""ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹದ್ದು, ವಾತಾನುಕೂಲಿ, ಹಗುರ, ಶಿರಸ್ತ್ರಾಣದೊಂದಿಗೆ ಉತ್ತಮವಾಗಿರುತ್ತದೆ."""
216;Kazakh;"""Әмбебап үйлесімді, жақсы желдетілетін, жеңіл, бекітілмелі шлем. """
216;Konkani;"""सर्वव्यापक नदरेन बरें, सामकें ल्हव आनी मदींच तुट्टा तसली."""
216;Korean;가볍고 잘 휘어지는 스냅온 바이져로 어디에나 잘 맞습니다.
216;Latvian;Universāls un viegls piepogājams sejas aizsegs ar labu gaisa plūsmu.
216;Lithuanian;"""Universaliai tinkantis, gerai vėdinamas, prisegamas antveidis."""
216;Luxenbourgish;"""Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."""
216;Macedonian;"""Универзална големина, добра вентилација, мала тежина, визир што се отстранува."""
216;Malaysian;Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
216;Maori;"""He pare pōtae ka taea e te katoa te whakamau, he māmā te taumaha, he ngāwari te whakahono. """
216;Marathi;"""जागतिक फिट, उत्तम-वायूवीजन, वजनाला हलका, स्नॅप-ऑन वायझर."""
216;Nepali;"""सबैलाई सुहाउने, हवादार, हलुकी, बन्‍द नहुने भाइजर."""
216;Norwegian;"""Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."""
216;Nynorsk;"""Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."""
216;Pashto;"""عمومی اندازه،_سپک وزن لرونکی، هواکش لرونکی، او په اسانه توګه دپیک وصلیدل."""
216;Polish;"""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
216;Portuguese (European);"""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
216;Punjabi;"""ਹਰ ਇੱਕ ਵਿਅਕਤੀ ਦੇ ਫਿਟ ਆ ਸਕਦਾ ਹੈ, ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਹਵਾਦਾਰ, ਹਲਕਾ, ਹੁੱਕ ਨਾਲ ਬੰਦ ਹੋਣ ਵਾਲਾ ਵਾਈਜ਼ਰ।"""
216;Quecha;"""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
216;Romanian;"""Vizor cu montaj universal, bine aerisit şi cu greutate redusă."""
216;Rumansh;"""Leva, ariada, grondezza unitara, cun in visur movibel."""
216;Russian;"""Механизм подгонки по размеру, отличная вентиляция, легкий вес, съемный козырек."""
216;Serbian - Cyrillic;"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
216;Serbian - Latin;"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
216;Slovak;"""Chránič prilby, ktorý vyhovuje každému, je priedušný, ľahký a pripevňuje sa zacvaknutím."""
216;Slovenian;"""Lahek, snemljiv in zračen univerzalni vizir."""
216;Spanish;"""Universal, ventilada, ligera y con visor acoplable."""
216;Swahili;"""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
216;Swedish;"""Universal passform, bra luftgenomströmning, lätt, fästbar skärm."""
216;Tamil;"""அனைவருக்கும் பொருந்தக்கூடியது, காற்றோட்டமானது, இலேசானது, எளிதில் அணிந்துகொள்ளும் வைஸர்."""
216;Telugu;"""అందరికీ సరిపోయే, బాగా గాలి సోకే, తేలికయిన రేస్ హెల్మెట్."""
216;Tswana;"""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
216;Ukrainian;"""Вентильований пристібний козирок із легкого матеріалу, розмір регулюється."""
216;Urdu;"""عالمگیر موزوں، اچھی طرح ہوادار، ہلکا، وائزر پر سنیپ۔"""
216;Vietnamese;"""Mũ bảo hiểm vừa cho tất cả, thoáng và có trọng lượng nhẹ."""
216;Welsh;"""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
216;Zulu;"""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
217;Afrikaans;"""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
217;Albanian;"""Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."""
217;Basque;"""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
217;Bosnian (Cyrillic);"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
217;Bosnian (Latin);"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
217;Brazilian;"""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
217;Bulgarian;"""Универсален дизайн, добра вентилация, малко тегло, подвижна козирка."""
217;Catalan;"""Mida universal, ben ventilat, lleuger, visor extraïble."""
217;Chinese - Hongkong;適合男女老幼的設計、透氣通風、質地輕巧，且附有可拆式帽簷。
217;Chinese - Trad;無差別設計，通風透氣，質地輕巧，帽簷可拆裝。
217;Croatian;"""Univerzalan, prozračan i lagan uklonjivi vizir."""
217;Czech;"""Univerzální, vzdušný a odlehčený zacvakávací štítek"""
217;Danish;"""Let og godt ventileret universalvisir, der kan klikkes på."""
217;Dutch;"""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
217;Estonian;"""Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."""
217;Farsi;"""آفتابگیر با قابلیت نصب برای همه مدل ها، با تهویه مناسب و سبک وزن."""
217;Finnish;"""Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
217;Galician;"""Talle única, ben ventilado, lixeiro, con viseira incorporada."""
217;Greek;"""Ένα μέγεθος, καλός εξαερισμός, ελαφρύ, προσαρτώμενη προσωπίδα."""
217;Gujrati;"""તમામ જગ્યા માટે અનુકૂળ, હવાની યોગ્ય અવર-જવર, હળવું વજન ધરાવતું સ્નૅપ-ઑન વાઇઝર. """
217;Hindi;"""युनिवर्सल फिट, हवादार, हल्के वज़न की, स्नेप-ऑन वायसर.  """
217;Hungarian;"""Egyetlen univerzális méret, jól szellőzik, pehelykönnyű, rápattintható napellenzővel."""
217;Icelandic;"""Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."""
217;Indonesian;"""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
217;Inuktitut;"""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
217;Irish;"""Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."""
217;Italian;"""Visiera leggera, aerodinamica, misura unica, amovibile."""
217;Kannada;"""ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹದ್ದು, ವಾತಾನುಕೂಲಿ, ಹಗುರ, ಶಿರಸ್ತ್ರಾಣದೊಂದಿಗೆ ಉತ್ತಮವಾಗಿರುತ್ತದೆ."""
217;Kazakh;"""Әмбебап үйлесімді, жақсы желдетілетін, жеңіл, бекітілмелі шлем. """
217;Konkani;"""सर्वव्यापक नदरेन बरें, सामकें ल्हव आनी मदींच तुट्टा तसली."""
217;Korean;가볍고 잘 휘어지는 스냅온 바이져로 어디에나 잘 맞습니다.
217;Latvian;Universāls un viegls piepogājams sejas aizsegs ar labu gaisa plūsmu.
217;Lithuanian;"""Universaliai tinkantis, gerai vėdinamas, prisegamas antveidis."""
217;Luxenbourgish;"""Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."""
217;Macedonian;"""Универзална големина, добра вентилација, мала тежина, визир што се отстранува."""
217;Malaysian;Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
217;Maori;"""He pare pōtae ka taea e te katoa te whakamau, he māmā te taumaha, he ngāwari te whakahono. """
217;Marathi;"""जागतिक फिट, उत्तम-वायूवीजन, वजनाला हलका, स्नॅप-ऑन वायझर."""
217;Nepali;"""सबैलाई सुहाउने, हवादार, हलुकी, बन्‍द नहुने भाइजर."""
217;Norwegian;"""Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."""
217;Nynorsk;"""Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."""
217;Pashto;"""عمومی اندازه،_سپک وزن لرونکی، هواکش لرونکی، او په اسانه توګه دپیک وصلیدل."""
217;Polish;"""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
217;Portuguese (European);"""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
217;Punjabi;"""ਹਰ ਇੱਕ ਵਿਅਕਤੀ ਦੇ ਫਿਟ ਆ ਸਕਦਾ ਹੈ, ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਹਵਾਦਾਰ, ਹਲਕਾ, ਹੁੱਕ ਨਾਲ ਬੰਦ ਹੋਣ ਵਾਲਾ ਵਾਈਜ਼ਰ।"""
217;Quecha;"""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
217;Romanian;"""Vizor cu montaj universal, bine aerisit şi cu greutate redusă."""
217;Rumansh;"""Leva, ariada, grondezza unitara, cun in visur movibel."""
217;Russian;"""Механизм подгонки по размеру, отличная вентиляция, легкий вес, съемный козырек."""
217;Serbian - Cyrillic;"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
217;Serbian - Latin;"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
217;Slovak;"""Chránič prilby, ktorý vyhovuje každému, je priedušný, ľahký a pripevňuje sa zacvaknutím."""
217;Slovenian;"""Lahek, snemljiv in zračen univerzalni vizir."""
217;Spanish;"""Universal, ventilada, ligera y con visor acoplable."""
217;Swahili;"""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
217;Swedish;"""Universal passform, bra luftgenomströmning, lätt, fästbar skärm."""
217;Tamil;"""அனைவருக்கும் பொருந்தக்கூடியது, காற்றோட்டமானது, இலேசானது, எளிதில் அணிந்துகொள்ளும் வைஸர்."""
217;Telugu;"""అందరికీ సరిపోయే, బాగా గాలి సోకే, తేలికయిన రేస్ హెల్మెట్."""
217;Tswana;"""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
217;Ukrainian;"""Вентильований пристібний козирок із легкого матеріалу, розмір регулюється."""
217;Urdu;"""عالمگیر موزوں، اچھی طرح ہوادار، ہلکا، وائزر پر سنیپ۔"""
217;Vietnamese;"""Mũ bảo hiểm vừa cho tất cả, thoáng và có trọng lượng nhẹ."""
217;Welsh;"""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
217;Zulu;"""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
218;Afrikaans;’n Kombinasie van natuurlike en sintetiese vesels bly droog en verskaf net die regte hoeveelheid skokdemping.
218;Albanian;Kombinimi i fijeve natyrale me ato sintetike qëndron i thatë dhe ofron rehatinë e nevojshme.
218;Basque;"""Zuntz natural eta sintetikoen konbinazioa, lehor mantentzen da eta bigungarri egokia eskaintzen du."""
218;Bosnian (Cyrillic);Комбинација природних и умјетних влакана остаје суха и пружа идеалну удобност сједишта.
218;Bosnian (Latin);Kombinacija prirodnih i umjetnih vlakana ostaje suha i pruža idealnu udobnost sjedišta.
218;Brazilian;"Combinação de fibras naturais e sintéticas; permanece seco e oferece o acolchoamento ideal."
218;Bulgarian;Комбинацията от непромокаемите естествени и синтетични нишки осигурява подходящото омекотяване.
218;Catalan;La combinació de fibres naturals i sintètiques fa que la tela estigui seca sempre i proporciona un bon encoixinat.
218;Chinese - Hongkong;混合使用天然纖維及合成纖維，可保持乾燥，並提供恰到好處的避震功能。
218;Chinese - Trad;混合使用天然纖維與合成纖維，可保持乾燥，避震功能恰到好處。
218;Croatian;Kombinacija prirodnih i sintetičkih vlakana ostaje suha i pruža idealnu apsorpciju.
218;Czech;Kombinace přírodních a syntetických vláken zůstává suchá a poskytuje maximum pohodlí
218;Danish;Kombinationen af naturlige og syntetiske fibre holder sig tør og giver den helt rigtige beskyttelse.
218;Dutch;Combinatie van natuurlijke en synthetische vezels blijft droog en biedt de juiste polstering.
218;Estonian;"""Looduslike- ja kunstkiudude kombinatsioon püsib kuiv, tagades just õige pehmenduse."""
218;Farsi;ترکیب الیاف طبیعی و مصنوعی موجب می شود صندلی خشک بماند و راحتی مناسب را فراهم آورد.
218;Finnish;Luonnonkuitujen ja keinokuitujen sekoitus pysyy kuivana ja pehmustaa juuri sen verran kuin tarvitsee.
218;Galician;Combinación de fibras naturais e sintéticas que se mantén seco e proporciona a comodidade necesaria.
218;Greek;Συνδυασμός φυσικών και συνθετικών ινών που παραμένουν στεγνές και παρέχουν την κατάλληλη άνεση.
218;Gujrati;"કુદરતી તથા સિન્થેટિક ફાઇબરનું સંયોજન કોરું રહે છે અને ગાદીની આવશ્યક માત્રા પૂરી પાડે છે. "
218;Hindi;"प्राकृतिक और कृत्रिम रेशों का सम्मिश्रण हमेशा सूखा रहता है और सही बैठक देता है. "
218;Hungarian;"""A természetes és műszálas anyagok kombinációja száraz marad, és optimális párnázottságot biztosít."""
218;Icelandic;Samsetning náttúrulegra- og gervitrefja heldur honum þurrum. Þægilegt að sitja á.
218;Indonesian;Kombinasi antara serat alami dan sintetis tetap kering dan menyediakan bantalan yang sesuai.
218;Inuktitut;w4y?sbzl wlx6Li nNymZu c9lN6b9Mbi4 x7ml c9lN3b4n/i4 Xi6ymw8N§]hi4.
218;Irish;Fanann an cumasc de shnáithíní nádúrtha agus saorga tirim agus soláthraíonn sé an stuáil chruinn cheart.
218;Italian;Combinazione di fibre naturali e sintetiche: rimane asciutta e offre il comfort necessario.
218;Kannada;ನೈಸರ್ಗಿಕ ಮತ್ತು ಸಿಂಥೆಟಿಕ್ ಫೈಬರ್ ಮಿಶ್ರಣವು ಶುಷ್ಕವಾಗಿ ಇರುತ್ತದೆ ಮತ್ತು ಉತ್ತಮ ಮೆತ್ತನೆಯ ಅನುಭವ ನೀಡುತ್ತದೆ.
218;Kazakh;"Табиғи және синтетикалық талшықтар құрғақ күйінде сақталады және тек тиісті демпфирлеумен қамтамасыз етеді. "
218;Konkani;"नैसर्गीक आनी कृत्रीम फायबराचें मिश्रण आशिल्ल्यान तें सुकें उरता आनी योग्य रितीन आरामशीर थारता. "
218;Korean;천연 섬유와 합성 섬유를 함께 사용하여 수분이 잘 증발되고 너무 푹신하지도 딱딱하지도 않은 알맞은 쿠션을 제공합니다.
218;Latvian;"""Materiāls, kas sastāv no dabīgajām un sintētiskajām šķiedrām, nesamirkst un nodrošina ērtu polsterējumu."""
218;Lithuanian;"Natūralaus ir sintetinio pluošto derinys išlieka sausas ir tinkamai apsaugo. "
218;Luxenbourgish;"Kombinatioun aus natierlechen an syntheteschen Faser; bleift dréchen an offréiert genau dee richtegen Confort."
218;Macedonian;Комбинацијата на природни и синтетички влакна останува сува и ја обезбедува токму потребната удобност.
218;Malaysian;Gabungan gentian semula jadi dan sintetik kekal kering dan memberikan pengkusyenan yang sesuai.
218;Maori;"""He whiringa weu māori, weu mea waihanga hoki e maroke ai tonu, ā, ka tika hoki te aupuru."""
218;Marathi;नैसर्गिक आणि कृत्रिम धाग्यांचे एकत्रीकरण कोरडे राहते आणि अगदी योग्य असे कुशनिंग उपलब्ध करते.
218;Nepali;प्राकृतिक र रासायनिक धागोको मिश्रण सुकेको रहन्‍छ र सिटलाई एकदम नरम र सही आराम दिने बनाउँछ.
218;Norwegian;Kombinasjonen av naturlige og syntetiske fibre holder seg tørr og gir akkurat riktig dempning.
218;Nynorsk;Kombinasjonen av naturlege og syntetiske fibrar held seg tørr og gir akkurat riktig demping.
218;Pashto;د طبیعی او مصنوعی تارونو ترکیب وچ پاتی کیږی او یوه هوسا طبقه تشکیلوی.
218;Polish;"""Połączenie naturalnych i syntetycznych włókien umożliwia zachowanie suchości, a przez to odpowiedniego zabezpieczenia przeciwwstrząsowego."""
218;Portuguese (European);A combinação de fibras naturais e sintéticas mantém-se seca e proporciona a protecção adequada.
218;Punjabi;ਕੁਦਰਤੀ ਅਤੇ ਸਿਨਥੈਟਿਕ ਰੇਸ਼ਿਆਂ ਦਾ ਮਿਸ਼ਰਣ ਸੁੱਕਾ ਰਹਿੰਦਾ ਹੈ ਅਤੇ ਬਿਲਕੁਲ ਸਹੀ ਗੱਦਾ ਮੁਹੱਈਆ ਕਰਦਾ ਹੈ।
218;Quecha;"""Mama pachamanta lluqsiq qaytu, runapa ruwasqan qaytuwan tupachisqa, nuyuta chakichin kaymi allin kanapaq."""
218;Romanian;Combinaţia de fibre naturale şi sintetice rămâne uscată şi asigură o amortizare adecvată.
218;Rumansh;Cumbinaziun da fibras natiralas e sinteticas: resta sitga e porscha il confort necessari.
218;Russian;Сочетание натуральных и синтетических волокон отводит влагу и снижает вибрацию.
218;Serbian - Cyrillic;Комбинација природних и вештачких влакана остаје сува и пружа идеалну удобност седишта.
218;Serbian - Latin;Kombinacija prirodnih i veštačkih vlakana ostaje suva i pruža idealnu udobnost sedišta.
218;Slovak;Vďaka kombinácii prírodných a syntetických vláken ostáva prilba stále suchá a poskytuje to pravé tlmenie.
218;Slovenian;"""Kombinacija naravnih in sintetičnih vlaken, ki ostane suha in ponuja ravno pravšnjo oblazinjenje."""
218;Spanish;La combinación de fibras naturales y sintéticas evita la humedad y ofrece la comodidad necesaria.
218;Swahili;Mchanganyiko wa nyuzi asili na za sanisi hubaki zikiwa zimekauka na hutoa ulinzi unaofaa.
218;Swedish;Kombinationen av naturlig och syntetisk fiber håller fukten borta och ger också den rätta dämpningen.
218;Tamil;"""இயற்கை மற்றும் செயற்கை இழைகள் கூட்டமைவு உலர்ந்து இருக்கும், மேலும் மெத்தை போன்ற உணர்வை அளிக்கிறது. """
218;Telugu;సహజ మరియు సింధటిక్ ఫైబర్ల సమ్మిశ్రమం పొడిగా ఉంచుతుంది మరియు ఖచ్ఛితమైన కుషనింగ్ ఇస్తుంది.
218;Tswana;"Tlhakanyo ya ditlhale tsa tlhago le tsa maitirelo e nna e omile e bile e fa mosamo o o simaeng. "
218;Ukrainian;"""Завдяки поєднанню природних і синтетичних волокон, що не намокають, досягається бажаний рівень амортизації."""
218;Urdu;قدرتی اور مصنوعی فائبر کا امتزاج خشک رہتا ہے اور صحیح گدا فراہم کرتا ہے۔
218;Vietnamese;Sự kết hợp giữa sợi tự nhiên và nhân tạo giúp đảm bảo khô thoáng và đệm tốt.
218;Welsh;Mae'r cyfuniad o edafedd naturiol a synthetig yn aros yn sych ac yn darparu digon o glustogi.
218;Zulu;Ingxube yamafaybha emvelo nalawo okungesiwo awemvelo yenza sihlale somile futhi sihlinzeka ngokhushini okahle.
219;Afrikaans;’n Kombinasie van natuurlike en sintetiese vesels bly droog en verskaf net die regte hoeveelheid skokdemping.
219;Albanian;Kombinimi i fijeve natyrale me ato sintetike qëndron i thatë dhe ofron rehatinë e nevojshme.
